type,x,y,z,yaw,scale
FloweringPea,-8.2411,-1.6996,0.0416,0.00,0.0930
FloweringPea,-8.2411,-1.6996,0.1554,0.00,0.0930
FloweringPea,-8.2411,-1.6996,0.2674,0.00,0.0930
FloweringPea,-8.2411,-1.6996,0.3782,0.00,0.0930
FloweringPea,-8.2411,-1.6996,0.4855,0.00,0.0930
FloweringPea,-8.1676,-1.6996,0.0416,0.00,0.0930
FloweringPea,-8.1676,-1.6996,0.1554,0.00,0.0930
FloweringPea,-8.1676,-1.6996,0.2674,0.00,0.0930
FloweringPea,-8.1676,-1.6996,0.3782,0.00,0.0930
FloweringPea,-8.1676,-1.6996,0.4855,0.00,0.0930
FloweringPea,-8.1019,-1.6996,0.0416,0.00,0.0930
FloweringPea,-8.1019,-1.6996,0.1554,0.00,0.0930
FloweringPea,-8.1019,-1.6996,0.2674,0.00,0.0930
FloweringPea,-8.1019,-1.6996,0.3782,0.00,0.0930
FloweringPea,-8.1019,-1.6996,0.4855,0.00,0.0930
FloweringPea,-8.0447,-1.6996,0.0416,0.00,0.0930
FloweringPea,-8.0447,-1.6996,0.1554,0.00,0.0930
FloweringPea,-8.0447,-1.6996,0.2674,0.00,0.0930
FloweringPea,-8.0447,-1.6996,0.3782,0.00,0.0930
FloweringPea,-8.0447,-1.6996,0.4855,0.00,0.0930
FloweringPea,-7.9739,-1.6996,0.0416,0.00,0.0930
FloweringPea,-7.9739,-1.6996,0.1554,0.00,0.0930
FloweringPea,-7.9739,-1.6996,0.2674,0.00,0.0930
FloweringPea,-7.9739,-1.6996,0.3782,0.00,0.0930
FloweringPea,-7.9739,-1.6996,0.4855,0.00,0.0930
FloweringPea,-7.9053,-1.6996,0.0416,0.00,0.0930
FloweringPea,-7.9053,-1.6996,0.1554,0.00,0.0930
FloweringPea,-7.9053,-1.6996,0.2674,0.00,0.0930
FloweringPea,-7.9053,-1.6996,0.3782,0.00,0.0930
FloweringPea,-7.9053,-1.6996,0.4855,0.00,0.0930
FloweringPea,-7.8385,-1.6996,0.0416,0.00,0.0930
FloweringPea,-7.8385,-1.6996,0.1554,0.00,0.0930
FloweringPea,-7.8385,-1.6996,0.2674,0.00,0.0930
FloweringPea,-7.8385,-1.6996,0.3782,0.00,0.0930
FloweringPea,-7.8385,-1.6996,0.4855,0.00,0.0930
FloweringPea,-7.7650,-1.6996,0.0416,0.00,0.0930
FloweringPea,-7.7650,-1.6996,0.1554,0.00,0.0930
FloweringPea,-7.7650,-1.6996,0.2674,0.00,0.0930
FloweringPea,-7.7650,-1.6996,0.3782,0.00,0.0930
FloweringPea,-7.7650,-1.6996,0.4855,0.00,0.0930
FloweringPea,-7.6993,-1.6996,0.0416,0.00,0.0930
FloweringPea,-7.6993,-1.6996,0.1554,0.00,0.0930
FloweringPea,-7.6993,-1.6996,0.2674,0.00,0.0930
FloweringPea,-7.6993,-1.6996,0.3782,0.00,0.0930
FloweringPea,-7.6993,-1.6996,0.4855,0.00,0.0930
FloweringPea,-7.0943,-1.6996,0.0416,0.00,0.0930
FloweringPea,-7.0943,-1.6996,0.1554,0.00,0.0930
FloweringPea,-7.0943,-1.6996,0.2674,0.00,0.0930
FloweringPea,-7.0943,-1.6996,0.3782,0.00,0.0930
FloweringPea,-7.0943,-1.6996,0.4855,0.00,0.0930
FloweringPea,-7.0235,-1.6996,0.0416,0.00,0.0930
FloweringPea,-7.0235,-1.6996,0.1554,0.00,0.0930
FloweringPea,-7.0235,-1.6996,0.2674,0.00,0.0930
FloweringPea,-7.0235,-1.6996,0.3782,0.00,0.0930
FloweringPea,-7.0235,-1.6996,0.4855,0.00,0.0930
FloweringPea,-6.9549,-1.6996,0.0416,0.00,0.0930
FloweringPea,-6.9549,-1.6996,0.1554,0.00,0.0930
FloweringPea,-6.9549,-1.6996,0.2674,0.00,0.0930
FloweringPea,-6.9549,-1.6996,0.3782,0.00,0.0930
FloweringPea,-6.9549,-1.6996,0.4855,0.00,0.0930
FloweringPea,-6.8881,-1.6996,0.0416,0.00,0.0930
FloweringPea,-6.8881,-1.6996,0.1554,0.00,0.0930
FloweringPea,-6.8881,-1.6996,0.2674,0.00,0.0930
FloweringPea,-6.8881,-1.6996,0.3782,0.00,0.0930
FloweringPea,-6.8881,-1.6996,0.4855,0.00,0.0930
FloweringPea,-6.8145,-1.6996,0.0416,0.00,0.0930
FloweringPea,-6.8145,-1.6996,0.1554,0.00,0.0930
FloweringPea,-6.8145,-1.6996,0.2674,0.00,0.0930
FloweringPea,-6.8145,-1.6996,0.3782,0.00,0.0930
FloweringPea,-6.8145,-1.6996,0.4855,0.00,0.0930
FloweringPea,-6.7489,-1.6996,0.0416,0.00,0.0930
FloweringPea,-6.7489,-1.6996,0.1554,0.00,0.0930
FloweringPea,-6.7489,-1.6996,0.2674,0.00,0.0930
FloweringPea,-6.7489,-1.6996,0.3782,0.00,0.0930
FloweringPea,-6.7489,-1.6996,0.4855,0.00,0.0930
FloweringPea,-6.6917,-1.6996,0.0416,0.00,0.0930
FloweringPea,-6.6917,-1.6996,0.1554,0.00,0.0930
FloweringPea,-6.6917,-1.6996,0.2674,0.00,0.0930
FloweringPea,-6.6917,-1.6996,0.3782,0.00,0.0930
FloweringPea,-6.6917,-1.6996,0.4855,0.00,0.0930
FloweringPea,-6.6209,-1.6996,0.0416,0.00,0.0930
FloweringPea,-6.6209,-1.6996,0.1554,0.00,0.0930
FloweringPea,-6.6209,-1.6996,0.2674,0.00,0.0930
FloweringPea,-6.6209,-1.6996,0.3782,0.00,0.0930
FloweringPea,-6.6209,-1.6996,0.4855,0.00,0.0930
FloweringPea,-6.5523,-1.6996,0.0416,0.00,0.0930
FloweringPea,-6.5523,-1.6996,0.1554,0.00,0.0930
FloweringPea,-6.5523,-1.6996,0.2674,0.00,0.0930
FloweringPea,-6.5523,-1.6996,0.3782,0.00,0.0930
FloweringPea,-6.5523,-1.6996,0.4855,0.00,0.0930
FloweringPea,-6.4855,-1.6996,0.0416,0.00,0.0930
FloweringPea,-6.4855,-1.6996,0.1554,0.00,0.0930
FloweringPea,-6.4855,-1.6996,0.2674,0.00,0.0930
FloweringPea,-6.4855,-1.6996,0.3782,0.00,0.0930
FloweringPea,-6.4855,-1.6996,0.4855,0.00,0.0930
FloweringPea,-6.4119,-1.6996,0.0416,0.00,0.0930
FloweringPea,-6.4119,-1.6996,0.1554,0.00,0.0930
FloweringPea,-6.4119,-1.6996,0.2674,0.00,0.0930
FloweringPea,-6.4119,-1.6996,0.3782,0.00,0.0930
FloweringPea,-6.4119,-1.6996,0.4855,0.00,0.0930
FloweringPea,-6.3462,-1.6996,0.0416,0.00,0.0930
FloweringPea,-6.3462,-1.6996,0.1554,0.00,0.0930
FloweringPea,-6.3462,-1.6996,0.2674,0.00,0.0930
FloweringPea,-6.3462,-1.6996,0.3782,0.00,0.0930
FloweringPea,-6.3462,-1.6996,0.4855,0.00,0.0930
FloweringPea,-4.3504,-1.6996,0.0416,0.00,0.0930
FloweringPea,-4.3504,-1.6996,0.1554,0.00,0.0930
FloweringPea,-4.3504,-1.6996,0.2674,0.00,0.0930
FloweringPea,-4.3504,-1.6996,0.3782,0.00,0.0930
FloweringPea,-4.3504,-1.6996,0.4855,0.00,0.0930
FloweringPea,-4.2796,-1.6996,0.0416,0.00,0.0930
FloweringPea,-4.2796,-1.6996,0.1554,0.00,0.0930
FloweringPea,-4.2796,-1.6996,0.2674,0.00,0.0930
FloweringPea,-4.2796,-1.6996,0.3782,0.00,0.0930
FloweringPea,-4.2796,-1.6996,0.4855,0.00,0.0930
FloweringPea,-4.2110,-1.6996,0.0416,0.00,0.0930
FloweringPea,-4.2110,-1.6996,0.1554,0.00,0.0930
FloweringPea,-4.2110,-1.6996,0.2674,0.00,0.0930
FloweringPea,-4.2110,-1.6996,0.3782,0.00,0.0930
FloweringPea,-4.2110,-1.6996,0.4855,0.00,0.0930
FloweringPea,-4.1442,-1.6996,0.0416,0.00,0.0930
FloweringPea,-4.1442,-1.6996,0.1554,0.00,0.0930
FloweringPea,-4.1442,-1.6996,0.2674,0.00,0.0930
FloweringPea,-4.1442,-1.6996,0.3782,0.00,0.0930
FloweringPea,-4.1442,-1.6996,0.4855,0.00,0.0930
FloweringPea,-4.0707,-1.6996,0.0416,0.00,0.0930
FloweringPea,-4.0707,-1.6996,0.1554,0.00,0.0930
FloweringPea,-4.0707,-1.6996,0.2674,0.00,0.0930
FloweringPea,-4.0707,-1.6996,0.3782,0.00,0.0930
FloweringPea,-4.0707,-1.6996,0.4855,0.00,0.0930
FloweringPea,-4.0050,-1.6996,0.0416,0.00,0.0930
FloweringPea,-4.0050,-1.6996,0.1554,0.00,0.0930
FloweringPea,-4.0050,-1.6996,0.2674,0.00,0.0930
FloweringPea,-4.0050,-1.6996,0.3782,0.00,0.0930
FloweringPea,-4.0050,-1.6996,0.4855,0.00,0.0930
FloweringPea,-3.9478,-1.6996,0.0416,0.00,0.0930
FloweringPea,-3.9478,-1.6996,0.1554,0.00,0.0930
FloweringPea,-3.9478,-1.6996,0.2674,0.00,0.0930
FloweringPea,-3.9478,-1.6996,0.3782,0.00,0.0930
FloweringPea,-3.9478,-1.6996,0.4855,0.00,0.0930
FloweringPea,-3.8770,-1.6996,0.0416,0.00,0.0930
FloweringPea,-3.8770,-1.6996,0.1554,0.00,0.0930
FloweringPea,-3.8770,-1.6996,0.2674,0.00,0.0930
FloweringPea,-3.8770,-1.6996,0.3782,0.00,0.0930
FloweringPea,-3.8770,-1.6996,0.4855,0.00,0.0930
FloweringPea,-3.8084,-1.6996,0.0416,0.00,0.0930
FloweringPea,-3.8084,-1.6996,0.1554,0.00,0.0930
FloweringPea,-3.8084,-1.6996,0.2674,0.00,0.0930
FloweringPea,-3.8084,-1.6996,0.3782,0.00,0.0930
FloweringPea,-3.8084,-1.6996,0.4855,0.00,0.0930
FloweringPea,-3.7416,-1.6996,0.0416,0.00,0.0930
FloweringPea,-3.7416,-1.6996,0.1554,0.00,0.0930
FloweringPea,-3.7416,-1.6996,0.2674,0.00,0.0930
FloweringPea,-3.7416,-1.6996,0.3782,0.00,0.0930
FloweringPea,-3.7416,-1.6996,0.4855,0.00,0.0930
FloweringPea,-3.6680,-1.6996,0.0416,0.00,0.0930
FloweringPea,-3.6680,-1.6996,0.1554,0.00,0.0930
FloweringPea,-3.6680,-1.6996,0.2674,0.00,0.0930
FloweringPea,-3.6680,-1.6996,0.3782,0.00,0.0930
FloweringPea,-3.6680,-1.6996,0.4855,0.00,0.0930
FloweringPea,-3.6024,-1.6996,0.0416,0.00,0.0930
FloweringPea,-3.6024,-1.6996,0.1554,0.00,0.0930
FloweringPea,-3.6024,-1.6996,0.2674,0.00,0.0930
FloweringPea,-3.6024,-1.6996,0.3782,0.00,0.0930
FloweringPea,-3.6024,-1.6996,0.4855,0.00,0.0930
FloweringPea,-2.9565,-1.6996,0.0416,0.00,0.0930
FloweringPea,-2.9565,-1.6996,0.1554,0.00,0.0930
FloweringPea,-2.9565,-1.6996,0.2674,0.00,0.0930
FloweringPea,-2.9565,-1.6996,0.3782,0.00,0.0930
FloweringPea,-2.9565,-1.6996,0.4855,0.00,0.0930
FloweringPea,-2.8857,-1.6996,0.0416,0.00,0.0930
FloweringPea,-2.8857,-1.6996,0.1554,0.00,0.0930
FloweringPea,-2.8857,-1.6996,0.2674,0.00,0.0930
FloweringPea,-2.8857,-1.6996,0.3782,0.00,0.0930
FloweringPea,-2.8857,-1.6996,0.4855,0.00,0.0930
FloweringPea,-2.8171,-1.6996,0.0416,0.00,0.0930
FloweringPea,-2.8171,-1.6996,0.1554,0.00,0.0930
FloweringPea,-2.8171,-1.6996,0.2674,0.00,0.0930
FloweringPea,-2.8171,-1.6996,0.3782,0.00,0.0930
FloweringPea,-2.8171,-1.6996,0.4855,0.00,0.0930
FloweringPea,-2.7503,-1.6996,0.0416,0.00,0.0930
FloweringPea,-2.7503,-1.6996,0.1554,0.00,0.0930
FloweringPea,-2.7503,-1.6996,0.2674,0.00,0.0930
FloweringPea,-2.7503,-1.6996,0.3782,0.00,0.0930
FloweringPea,-2.7503,-1.6996,0.4855,0.00,0.0930
FloweringPea,-2.6768,-1.6996,0.0416,0.00,0.0930
FloweringPea,-2.6768,-1.6996,0.1554,0.00,0.0930
FloweringPea,-2.6768,-1.6996,0.2674,0.00,0.0930
FloweringPea,-2.6768,-1.6996,0.3782,0.00,0.0930
FloweringPea,-2.6768,-1.6996,0.4855,0.00,0.0930
FloweringPea,-2.6111,-1.6996,0.0416,0.00,0.0930
FloweringPea,-2.6111,-1.6996,0.1554,0.00,0.0930
FloweringPea,-2.6111,-1.6996,0.2674,0.00,0.0930
FloweringPea,-2.6111,-1.6996,0.3782,0.00,0.0930
FloweringPea,-2.6111,-1.6996,0.4855,0.00,0.0930
FloweringPea,-2.5539,-1.6996,0.0416,0.00,0.0930
FloweringPea,-2.5539,-1.6996,0.1554,0.00,0.0930
FloweringPea,-2.5539,-1.6996,0.2674,0.00,0.0930
FloweringPea,-2.5539,-1.6996,0.3782,0.00,0.0930
FloweringPea,-2.5539,-1.6996,0.4855,0.00,0.0930
FloweringPea,-2.4831,-1.6996,0.0416,0.00,0.0930
FloweringPea,-2.4831,-1.6996,0.1554,0.00,0.0930
FloweringPea,-2.4831,-1.6996,0.2674,0.00,0.0930
FloweringPea,-2.4831,-1.6996,0.3782,0.00,0.0930
FloweringPea,-2.4831,-1.6996,0.4855,0.00,0.0930
FloweringPea,-2.4145,-1.6996,0.0416,0.00,0.0930
FloweringPea,-2.4145,-1.6996,0.1554,0.00,0.0930
FloweringPea,-2.4145,-1.6996,0.2674,0.00,0.0930
FloweringPea,-2.4145,-1.6996,0.3782,0.00,0.0930
FloweringPea,-2.4145,-1.6996,0.4855,0.00,0.0930
FloweringPea,-2.3477,-1.6996,0.0416,0.00,0.0930
FloweringPea,-2.3477,-1.6996,0.1554,0.00,0.0930
FloweringPea,-2.3477,-1.6996,0.2674,0.00,0.0930
FloweringPea,-2.3477,-1.6996,0.3782,0.00,0.0930
FloweringPea,-2.3477,-1.6996,0.4855,0.00,0.0930
FloweringPea,-2.2742,-1.6996,0.0416,0.00,0.0930
FloweringPea,-2.2742,-1.6996,0.1554,0.00,0.0930
FloweringPea,-2.2742,-1.6996,0.2674,0.00,0.0930
FloweringPea,-2.2742,-1.6996,0.3782,0.00,0.0930
FloweringPea,-2.2742,-1.6996,0.4855,0.00,0.0930
FloweringPea,-2.2085,-1.6996,0.0416,0.00,0.0930
FloweringPea,-2.2085,-1.6996,0.1554,0.00,0.0930
FloweringPea,-2.2085,-1.6996,0.2674,0.00,0.0930
FloweringPea,-2.2085,-1.6996,0.3782,0.00,0.0930
FloweringPea,-2.2085,-1.6996,0.4855,0.00,0.0930
FloweringPea,-1.6215,-1.6996,0.0416,0.00,0.0930
FloweringPea,-1.6215,-1.6996,0.1554,0.00,0.0930
FloweringPea,-1.6215,-1.6996,0.2674,0.00,0.0930
FloweringPea,-1.6215,-1.6996,0.3782,0.00,0.0930
FloweringPea,-1.6215,-1.6996,0.4855,0.00,0.0930
FloweringPea,-1.5507,-1.6996,0.0416,0.00,0.0930
FloweringPea,-1.5507,-1.6996,0.1554,0.00,0.0930
FloweringPea,-1.5507,-1.6996,0.2674,0.00,0.0930
FloweringPea,-1.5507,-1.6996,0.3782,0.00,0.0930
FloweringPea,-1.5507,-1.6996,0.4855,0.00,0.0930
FloweringPea,-1.4821,-1.6996,0.0416,0.00,0.0930
FloweringPea,-1.4821,-1.6996,0.1554,0.00,0.0930
FloweringPea,-1.4821,-1.6996,0.2674,0.00,0.0930
FloweringPea,-1.4821,-1.6996,0.3782,0.00,0.0930
FloweringPea,-1.4821,-1.6996,0.4855,0.00,0.0930
FloweringPea,-1.4153,-1.6996,0.0416,0.00,0.0930
FloweringPea,-1.4153,-1.6996,0.1554,0.00,0.0930
FloweringPea,-1.4153,-1.6996,0.2674,0.00,0.0930
FloweringPea,-1.4153,-1.6996,0.3782,0.00,0.0930
FloweringPea,-1.4153,-1.6996,0.4855,0.00,0.0930
FloweringPea,-1.3418,-1.6996,0.0416,0.00,0.0930
FloweringPea,-1.3418,-1.6996,0.1554,0.00,0.0930
FloweringPea,-1.3418,-1.6996,0.2674,0.00,0.0930
FloweringPea,-1.3418,-1.6996,0.3782,0.00,0.0930
FloweringPea,-1.3418,-1.6996,0.4855,0.00,0.0930
FloweringPea,-1.2761,-1.6996,0.0416,0.00,0.0930
FloweringPea,-1.2761,-1.6996,0.1554,0.00,0.0930
FloweringPea,-1.2761,-1.6996,0.2674,0.00,0.0930
FloweringPea,-1.2761,-1.6996,0.3782,0.00,0.0930
FloweringPea,-1.2761,-1.6996,0.4855,0.00,0.0930
FloweringPea,-1.2189,-1.6996,0.0416,0.00,0.0930
FloweringPea,-1.2189,-1.6996,0.1554,0.00,0.0930
FloweringPea,-1.2189,-1.6996,0.2674,0.00,0.0930
FloweringPea,-1.2189,-1.6996,0.3782,0.00,0.0930
FloweringPea,-1.2189,-1.6996,0.4855,0.00,0.0930
FloweringPea,-1.1481,-1.6996,0.0416,0.00,0.0930
FloweringPea,-1.1481,-1.6996,0.1554,0.00,0.0930
FloweringPea,-1.1481,-1.6996,0.2674,0.00,0.0930
FloweringPea,-1.1481,-1.6996,0.3782,0.00,0.0930
FloweringPea,-1.1481,-1.6996,0.4855,0.00,0.0930
FloweringPea,-1.0795,-1.6996,0.0416,0.00,0.0930
FloweringPea,-1.0795,-1.6996,0.1554,0.00,0.0930
FloweringPea,-1.0795,-1.6996,0.2674,0.00,0.0930
FloweringPea,-1.0795,-1.6996,0.3782,0.00,0.0930
FloweringPea,-1.0795,-1.6996,0.4855,0.00,0.0930
FloweringPea,-1.0127,-1.6996,0.0416,0.00,0.0930
FloweringPea,-1.0127,-1.6996,0.1554,0.00,0.0930
FloweringPea,-1.0127,-1.6996,0.2674,0.00,0.0930
FloweringPea,-1.0127,-1.6996,0.3782,0.00,0.0930
FloweringPea,-1.0127,-1.6996,0.4855,0.00,0.0930
FloweringPea,-0.9392,-1.6996,0.0416,0.00,0.0930
FloweringPea,-0.9392,-1.6996,0.1554,0.00,0.0930
FloweringPea,-0.9392,-1.6996,0.2674,0.00,0.0930
FloweringPea,-0.9392,-1.6996,0.3782,0.00,0.0930
FloweringPea,-0.9392,-1.6996,0.4855,0.00,0.0930
FloweringPea,-0.8735,-1.6996,0.0416,0.00,0.0930
FloweringPea,-0.8735,-1.6996,0.1554,0.00,0.0930
FloweringPea,-0.8735,-1.6996,0.2674,0.00,0.0930
FloweringPea,-0.8735,-1.6996,0.3782,0.00,0.0930
FloweringPea,-0.8735,-1.6996,0.4855,0.00,0.0930
FloweringPea,-0.2127,-1.6996,0.0416,0.00,0.0930
FloweringPea,-0.2127,-1.6996,0.1554,0.00,0.0930
FloweringPea,-0.2127,-1.6996,0.2674,0.00,0.0930
FloweringPea,-0.2127,-1.6996,0.3782,0.00,0.0930
FloweringPea,-0.2127,-1.6996,0.4855,0.00,0.0930
FloweringPea,-0.1419,-1.6996,0.0416,0.00,0.0930
FloweringPea,-0.1419,-1.6996,0.1554,0.00,0.0930
FloweringPea,-0.1419,-1.6996,0.2674,0.00,0.0930
FloweringPea,-0.1419,-1.6996,0.3782,0.00,0.0930
FloweringPea,-0.1419,-1.6996,0.4855,0.00,0.0930
FloweringPea,-0.0733,-1.6996,0.0416,0.00,0.0930
FloweringPea,-0.0733,-1.6996,0.1554,0.00,0.0930
FloweringPea,-0.0733,-1.6996,0.2674,0.00,0.0930
FloweringPea,-0.0733,-1.6996,0.3782,0.00,0.0930
FloweringPea,-0.0733,-1.6996,0.4855,0.00,0.0930
FloweringPea,-0.0065,-1.6996,0.0416,0.00,0.0930
FloweringPea,-0.0065,-1.6996,0.1554,0.00,0.0930
FloweringPea,-0.0065,-1.6996,0.2674,0.00,0.0930
FloweringPea,-0.0065,-1.6996,0.3782,0.00,0.0930
FloweringPea,-0.0065,-1.6996,0.4855,0.00,0.0930
FloweringPea,0.0670,-1.6996,0.0416,0.00,0.0930
FloweringPea,0.0670,-1.6996,0.1554,0.00,0.0930
FloweringPea,0.0670,-1.6996,0.2674,0.00,0.0930
FloweringPea,0.0670,-1.6996,0.3782,0.00,0.0930
FloweringPea,0.0670,-1.6996,0.4855,0.00,0.0930
FloweringPea,0.1327,-1.6996,0.0416,0.00,0.0930
FloweringPea,0.1327,-1.6996,0.1554,0.00,0.0930
FloweringPea,0.1327,-1.6996,0.2674,0.00,0.0930
FloweringPea,0.1327,-1.6996,0.3782,0.00,0.0930
FloweringPea,0.1327,-1.6996,0.4855,0.00,0.0930
FloweringPea,0.1899,-1.6996,0.0416,0.00,0.0930
FloweringPea,0.1899,-1.6996,0.1554,0.00,0.0930
FloweringPea,0.1899,-1.6996,0.2674,0.00,0.0930
FloweringPea,0.1899,-1.6996,0.3782,0.00,0.0930
FloweringPea,0.1899,-1.6996,0.4855,0.00,0.0930
FloweringPea,0.2607,-1.6996,0.0416,0.00,0.0930
FloweringPea,0.2607,-1.6996,0.1554,0.00,0.0930
FloweringPea,0.2607,-1.6996,0.2674,0.00,0.0930
FloweringPea,0.2607,-1.6996,0.3782,0.00,0.0930
FloweringPea,0.2607,-1.6996,0.4855,0.00,0.0930
FloweringPea,0.3293,-1.6996,0.0416,0.00,0.0930
FloweringPea,0.3293,-1.6996,0.1554,0.00,0.0930
FloweringPea,0.3293,-1.6996,0.2674,0.00,0.0930
FloweringPea,0.3293,-1.6996,0.3782,0.00,0.0930
FloweringPea,0.3293,-1.6996,0.4855,0.00,0.0930
FloweringPea,0.3961,-1.6996,0.0416,0.00,0.0930
FloweringPea,0.3961,-1.6996,0.1554,0.00,0.0930
FloweringPea,0.3961,-1.6996,0.2674,0.00,0.0930
FloweringPea,0.3961,-1.6996,0.3782,0.00,0.0930
FloweringPea,0.3961,-1.6996,0.4855,0.00,0.0930
FloweringPea,0.4696,-1.6996,0.0416,0.00,0.0930
FloweringPea,0.4696,-1.6996,0.1554,0.00,0.0930
FloweringPea,0.4696,-1.6996,0.2674,0.00,0.0930
FloweringPea,0.4696,-1.6996,0.3782,0.00,0.0930
FloweringPea,0.4696,-1.6996,0.4855,0.00,0.0930
FloweringPea,0.5353,-1.6996,0.0416,0.00,0.0930
FloweringPea,0.5353,-1.6996,0.1554,0.00,0.0930
FloweringPea,0.5353,-1.6996,0.2674,0.00,0.0930
FloweringPea,0.5353,-1.6996,0.3782,0.00,0.0930
FloweringPea,0.5353,-1.6996,0.4855,0.00,0.0930
Grapes,4.7791,1.5043,22.0799,-19.60,0.0432
Grapes,4.9962,1.5043,22.1852,-19.60,0.0432
Grapes,4.8647,1.3861,22.3217,-19.60,0.0432
Grapes,4.8544,1.3861,22.0616,-19.60,0.0432
Grapes,4.4857,1.5043,22.0487,-19.60,0.0432
Grapes,4.6626,1.4937,22.1539,-19.60,0.0432
Grapes,4.5872,1.3861,22.2904,-19.60,0.0432
Grapes,4.5769,1.3861,22.0303,-19.60,0.0432
Grapes,1.8689,1.5043,28.9657,0.00,0.0432
Grapes,1.9092,1.5043,29.0918,0.00,0.0432
Grapes,1.9306,1.3861,29.2443,0.00,0.0432
Grapes,2.0082,1.3861,28.9958,0.00,0.0432
Grapes,4.7791,1.5043,22.0799,-19.60,0.0432
Grapes,4.9962,1.5043,22.1852,-19.60,0.0432
Grapes,4.8647,1.3861,22.3217,-19.60,0.0432
Grapes,4.8544,1.3861,22.0616,-19.60,0.0432
Grapes,4.4857,1.5043,22.0487,-19.60,0.0432
Grapes,4.6626,1.4937,22.1539,-19.60,0.0432
Grapes,4.5872,1.3861,22.2904,-19.60,0.0432
Grapes,4.5769,1.3861,22.0303,-19.60,0.0432
Grapes,1.8689,1.5043,28.9657,0.00,0.0432
Grapes,1.9092,1.5043,29.0918,0.00,0.0432
Grapes,1.9306,1.3861,29.2443,0.00,0.0432
Grapes,2.0082,1.3861,28.9958,0.00,0.0432
Grapes,0.2808,1.5043,21.0725,-19.60,0.0432
Grapes,0.4980,1.5043,21.1777,-19.60,0.0432
Grapes,0.3665,1.3861,21.3142,-19.60,0.0432
Grapes,0.3562,1.3861,21.0541,-19.60,0.0432
Grapes,1.7504,1.5043,21.0878,-19.60,0.0432
Grapes,1.9676,1.5043,21.1931,-19.60,0.0432
Grapes,1.8361,1.3861,21.3296,-19.60,0.0432
Grapes,1.8258,1.3861,21.0695,-19.60,0.0432
Grapes,1.7781,1.5043,22.0700,-19.60,0.0432
Grapes,1.9953,1.5043,22.1753,-19.60,0.0432
Grapes,1.8637,1.3861,22.3118,-19.60,0.0432
Grapes,1.8534,1.3861,22.0516,-19.60,0.0432
Grapes,3.2719,1.5043,22.0593,-19.60,0.0432
Grapes,3.4890,1.5043,22.1646,-19.60,0.0432
Grapes,3.3575,1.3861,22.3011,-19.60,0.0432
Grapes,3.3472,1.3861,22.0410,-19.60,0.0432
Grapes,3.2640,1.5043,21.0558,-19.60,0.0432
Grapes,3.4812,1.5043,21.1611,-19.60,0.0432
Grapes,3.3496,1.3861,21.2976,-19.60,0.0432
Grapes,3.3393,1.3861,21.0375,-19.60,0.0432
Grapes,4.7624,1.5043,21.0802,-19.60,0.0432
Grapes,4.9796,1.5043,21.1855,-19.60,0.0432
Grapes,4.8480,1.3861,21.3220,-19.60,0.0432
Grapes,4.8377,1.3861,21.0619,-19.60,0.0432
Grapes,-0.0125,1.5043,21.0412,-19.60,0.0432
Grapes,0.1643,1.4937,21.1465,-19.60,0.0432
Grapes,0.0890,1.3861,21.2830,-19.60,0.0432
Grapes,0.0787,1.3861,21.0229,-19.60,0.0432
Grapes,1.4571,1.5043,21.0566,-19.60,0.0432
Grapes,1.6339,1.4937,21.1618,-19.60,0.0432
Grapes,1.5586,1.3861,21.2983,-19.60,0.0432
Grapes,1.5483,1.3861,21.0382,-19.60,0.0432
Grapes,1.4848,1.5043,22.0387,-19.60,0.0432
Grapes,1.6616,1.4937,22.1440,-19.60,0.0432
Grapes,1.5863,1.3861,22.2805,-19.60,0.0432
Grapes,1.5760,1.3861,22.0204,-19.60,0.0432
Grapes,2.9786,1.5043,22.0281,-19.60,0.0432
Grapes,3.1554,1.4937,22.1333,-19.60,0.0432
Grapes,3.0801,1.3861,22.2698,-19.60,0.0432
Grapes,3.0698,1.3861,22.0097,-19.60,0.0432
Grapes,2.9707,1.5043,21.0246,-19.60,0.0432
Grapes,3.1475,1.4937,21.1299,-19.60,0.0432
Grapes,3.0722,1.3861,21.2664,-19.60,0.0432
Grapes,3.0619,1.3861,21.0062,-19.60,0.0432
Grapes,4.4691,1.5043,21.0489,-19.60,0.0432
Grapes,4.6459,1.4937,21.1542,-19.60,0.0432
Grapes,4.5706,1.3861,21.2907,-19.60,0.0432
Grapes,4.5603,1.3861,21.0306,-19.60,0.0432
Grapes,0.3129,1.5043,28.9418,0.00,0.0432
Grapes,0.3532,1.5043,29.0679,0.00,0.0432
Grapes,0.3746,1.3861,29.2205,0.00,0.0432
Grapes,0.4522,1.3861,28.9720,0.00,0.0432
Grapes,-1.1576,1.5043,28.9418,0.00,0.0432
Grapes,-1.1173,1.5043,29.0679,0.00,0.0432
Grapes,-1.0958,1.3861,29.2205,0.00,0.0432
Grapes,-1.0182,1.3861,28.9720,0.00,0.0432
Grapes,-2.5782,1.5043,27.9483,0.00,0.0432
Grapes,-2.5380,1.5043,28.0744,0.00,0.0432
Grapes,-2.5165,1.3861,28.2269,0.00,0.0432
Grapes,-2.4389,1.3861,27.9784,0.00,0.0432
Grapes,-1.1245,1.5043,27.9483,0.00,0.0432
Grapes,-1.0842,1.5043,28.0744,0.00,0.0432
Grapes,-1.0628,1.3861,28.2269,0.00,0.0432
Grapes,-0.9852,1.3861,27.9784,0.00,0.0432
